Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S1WT,2018.05,101355,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2018.06,101592,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2018.07,101841,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2018.08,102071,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2018.09,102263,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2018.10,102377,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2018.11,102397,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2018.12,102394,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2019.01,102434,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2019.02,102541,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2019.03,102686,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2019.04,102816,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2019.05,102838,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2019.06,102722,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2019.07,102516,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2019.08,102232,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2019.09,101925,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2019.10,101588,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Trend,,
MEIM.S1XA,1999.04,296241,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,1999.05,289297,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,1999.06,287299,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,1999.07,286855,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,1999.08,285346,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,1999.09,287844,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,1999.10,290475,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,1999.11,297884,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,1999.12,303309,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.01,297845,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.02,302791,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.03,303062,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.04,301857,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.05,302300,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.06,298551,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.07,295627,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.08,295208,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.09,293153,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.10,295516,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.11,304413,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2000.12,310319,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.01,306019,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.02,307586,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.03,302485,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.04,302077,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.05,307220,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.06,303291,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.07,301882,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.08,301522,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.09,301062,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.10,301689,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.11,308051,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2001.12,314929,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.01,312248,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.02,319167,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.03,315962,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.04,317490,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.05,316930,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.06,314908,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.07,314248,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.08,312645,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.09,312473,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.10,315161,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.11,322452,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2002.12,328536,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.01,326931,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.02,329935,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.03,329315,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.04,329471,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.05,328865,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.06,325190,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.07,324073,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.08,326901,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.09,323683,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.10,327159,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.11,333287,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2003.12,339707,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.01,338432,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.02,341826,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.03,342277,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.04,343082,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.05,342738,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.06,340301,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.07,339949,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.08,339257,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.09,340816,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.10,341319,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.11,349655,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2004.12,356529,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.01,351925,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.02,361638,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.03,358021,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.04,358668,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.05,358303,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.06,355360,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.07,351230,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.08,349168,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.09,348685,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.10,350874,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.11,357239,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2005.12,361467,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.01,357384,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.02,360237,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.03,360170,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.04,357996,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.05,358298,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.06,353626,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.07,352373,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.08,355356,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.09,350513,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.10,352948,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.11,361287,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2006.12,365854,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.01,363584,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.02,365522,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.03,364295,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.04,364691,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.05,364113,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.06,358779,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.07,357438,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.08,355952,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.09,357058,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.10,359681,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.11,366493,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2007.12,370835,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2008.01,368095,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2008.02,369686,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2008.03,368483,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2008.04,368204,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2008.05,367391,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2008.06,362403,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2008.07,359607,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2008.08,352452,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Goods-producing industries,Actual,,
